DeltaT,t_cement,E_cement,alpha_cement,E_rock,alpha_rock,E_steel,alpha_steel,a0_interface,k_contact,r_inner,t_steel,k_cement,y_cc_max_jump_mm,y_cr_max_jump_mm,y_all_max_jump_mm
-49.84049249,0.01994933,3854267576,9.10E-06,59396941777,6.38E-06,2.07692E+11,1.11E-05,5.62E-05,2.606872863,0.13847877,0.024368887,0.738708854,0.147751884,0.194142709,0.194142709
-21.44189605,0.049630817,9707637545,1.43E-05,30821080933,4.59E-06,1.96254E+11,1.02E-05,2.35E-05,0.918638534,0.117522242,0.020223523,1.438373891,0.111711559,0.263051546,0.263051546
-74.73644963,0.029440744,8500929792,7.11E-06,7834127680,1.12E-05,2.01527E+11,1.38E-05,7.48E-06,0.6139284,0.16241551,0.01665242,0.638262957,0.277236021,0.174184726,0.277236021
-65.17015928,0.054650313,4591114200,8.64E-06,6612104518,1.02E-05,1.98247E+11,1.06E-05,1.56E-05,3.921589237,0.105064382,0.017688179,1.813409371,0.130438031,0.179128341,0.179128341
-31.03573805,0.035866404,15136487283,1.39E-05,19055839389,7.79E-06,2.03287E+11,1.33E-05,4.91E-06,0.144258668,0.174959176,0.019029664,0.510596271,0.266057537,0.308608945,0.308608945
-40.24671979,0.045861849,5862214104,1.06E-05,36391503945,6.00E-06,1.91909E+11,1.25E-05,2.09E-06,0.359503863,0.194432335,0.022971314,1.049528185,0.276739667,0.301182016,0.301182016
-63.54884211,0.024968549,11373569313,1.19E-05,11905486223,1.20E-05,2.07182E+11,1.16E-05,6.57E-05,1.57380997,0.126045109,0.013745935,0.872647973,0.128918774,0.232982044,0.232982044
-57.94548111,0.053900361,5335538111,1.30E-05,46936502166,1.15E-05,1.99694E+11,1.08E-05,1.06E-05,0.511053331,0.132322174,0.01351474,0.591398956,0.16967082,0.244796443,0.244796443
-38.34965153,0.028079789,13494736358,8.26E-06,15369208795,4.52E-06,2.04967E+11,1.32E-05,3.35E-06,0.86419267,0.188155224,0.023767243,1.846070903,0.249985345,0.23941152,0.249985345
-32.94704214,0.040893335,4110459489,1.10E-05,8446946876,7.29E-06,1.91087E+11,1.21E-05,2.51E-06,2.170166079,0.168736997,0.021234977,0.968190451,0.214507553,0.278020815,0.278020815
-70.75842615,0.015775882,17662379281,1.03E-05,24351200655,8.73E-06,2.06127E+11,1.20E-05,7.97E-05,0.203533402,0.111286515,0.016047997,1.115581369,0.128284137,0.176490576,0.176490576
-76.63330555,0.047321677,10624581146,9.99E-06,20540091203,1.29E-05,1.94097E+11,1.26E-05,1.08E-06,1.310168268,0.156193377,0.017086138,0.791415749,0.238793176,0.242472225,0.242472225
-27.04455387,0.020797889,7136936772,1.27E-05,5225631962,5.36E-06,2.0937E+11,1.15E-05,3.41E-05,0.338176253,0.123744421,0.020037149,1.376214093,0.109600272,0.239228872,0.239228872
-44.2519802,0.058922648,24020255424,7.98E-06,9410665956,8.13E-06,1.95434E+11,1.03E-05,2.56E-05,0.120084965,0.144755881,0.022367288,0.654735798,0.201180154,0.164277926,0.201180154
-52.0704752,0.03450824,3290264313,1.47E-05,39231232160,1.01E-05,2.00473E+11,1.37E-05,8.08E-06,3.689178647,0.175587406,0.014756992,1.681763439,0.190925223,0.403244353,0.403244353
-51.30290555,0.057569571,14178830029,1.08E-05,7244243930,5.48E-06,2.08161E+11,1.04E-05,3.85E-06,0.154288597,0.180876439,0.01834572,0.887438179,0.231525792,0.271596745,0.271596745
-44.87601234,0.032759735,5608741128,1.16E-05,28465863552,1.25E-05,1.93435E+11,1.36E-05,1.21E-05,4.667820823,0.148475542,0.018835527,1.043032188,0.202562849,0.271485477,0.271485477
-24.53010127,0.04807797,17952451970,8.77E-06,54723042221,9.70E-06,2.01995E+11,1.27E-05,9.10E-05,1.87327323,0.119633463,0.022815164,0.536352714,0.19746854,0.154826588,0.19746854
-79.28975072,0.022565016,4180260830,1.35E-05,13146701669,8.25E-06,1.97034E+11,1.13E-05,2.87E-06,0.384502101,0.150514585,0.014365489,1.707045529,0.118329844,0.305407392,0.305407392
-70.10784417,0.041850214,7021622929,1.42E-05,10982772798,4.08E-06,2.02506E+11,1.22E-05,4.04E-05,3.01881719,0.107201208,0.012255988,0.601881737,0.146571712,0.223355181,0.223355181
-33.68806105,0.017743424,10447157753,7.49E-06,33530417406,1.16E-05,1.97779E+11,1.19E-05,1.28E-06,0.239334147,0.163080804,0.024969696,1.509492717,0.20096309,0.19516406,0.20096309
-35.71792515,0.05274787,3131512417,1.22E-05,17601001683,8.86E-06,2.064E+11,1.09E-05,9.59E-06,0.679086006,0.193418412,0.020786346,0.73530215,0.235403899,0.326570197,0.326570197
-60.48465339,0.026531699,22850235127,9.48E-06,6114696887,6.85E-06,1.9144E+11,1.30E-05,3.05E-05,1.063811945,0.136019041,0.016438743,1.248944979,0.180602583,0.203683153,0.203683153
-62.32339434,0.043896277,3433128497,7.61E-06,26396871440,7.63E-06,2.04187E+11,1.24E-05,4.73E-05,0.283239097,0.129747325,0.017325129,1.549197121,0.199460981,0.166905664,0.199460981
-41.37967069,0.024013821,19220828450,1.48E-05,9167687604,1.06E-05,1.99226E+11,1.17E-05,1.49E-06,1.221208551,0.199690178,0.019449062,0.702823711,0.175062277,0.401438275,0.401438275
-28.04143468,0.056200382,7827373641,9.61E-06,16639535893,1.24E-05,2.05344E+11,1.05E-05,6.32E-06,3.43871107,0.169309845,0.021791797,1.33839007,0.193994422,0.268705158,0.268705158
-68.25495681,0.037021034,8933563601,1.28E-05,50754252822,5.84E-06,1.90618E+11,1.34E-05,1.99E-05,0.100576262,0.100972217,0.014983387,0.822452098,0.17176196,0.19398593,0.19398593
-73.62821842,0.051375979,16438977741,1.14E-05,42425451110,6.79E-06,2.0984E+11,1.00E-05,4.31E-06,0.783690886,0.156743576,0.01286992,1.158031078,0.168005276,0.278157786,0.278157786
-22.69206261,0.030790295,4988926847,1.01E-05,10189265046,9.22E-06,1.94879E+11,1.39E-05,1.37E-05,0.442677962,0.113404422,0.023948708,0.943075422,0.182012432,0.185478349,0.185478349
-46.72914423,0.037665816,12768762311,1.34E-05,5671940545,1.10E-05,2.00942E+11,1.28E-05,5.73E-05,0.176303369,0.142203777,0.021403847,1.979771565,0.194081826,0.311994365,0.311994365
-56.95020292,0.019189524,6584517941,8.13E-06,22267284245,5.00E-06,1.96215E+11,1.12E-05,1.82E-06,1.967994807,0.187148156,0.015415774,0.545738515,0.209821408,0.208756035,0.209821408
-55.71427297,0.048940719,3959378730,9.29E-06,12218233039,5.74E-06,2.02473E+11,1.17E-05,1.27E-05,0.252742458,0.172286596,0.019847501,1.892586587,0.233480108,0.256266955,0.256266955
-48.07888567,0.030151397,17014898092,1.20E-05,35202439519,1.22E-05,1.97199E+11,1.23E-05,4.01E-06,2.853635234,0.103952782,0.016920294,0.581803645,0.137503791,0.191136457,0.191136457
-23.45202563,0.040151069,5182680528,7.31E-06,19597991520,1.05E-05,2.08621E+11,1.35E-05,3.02E-06,1.136496049,0.126666908,0.014565756,1.095156468,0.201755832,0.148923913,0.201755832
-72.75513055,0.019252367,13106867453,1.40E-05,6413545101,7.46E-06,1.93582E+11,1.06E-05,9.49E-05,0.63468845,0.196618153,0.02220303,0.994524868,0.12423123,0.366209809,0.366209809
-66.90955026,0.045151189,24319387096,1.37E-05,7603555910,4.89E-06,2.06856E+11,1.40E-05,1.20E-06,4.865453486,0.139224165,0.023550617,1.399094274,0.205426537,0.321978933,0.321978933
-29.26662104,0.025658651,3330703558,8.97E-06,31679043384,1.08E-05,1.91583E+11,1.01E-05,3.80E-05,0.148424053,0.184170833,0.01327431,0.77199817,0.193028909,0.224910706,0.224910706
-42.26444539,0.055347283,11209877622,1.17E-05,57491629929,9.11E-06,2.02987E+11,1.12E-05,2.85E-05,0.417933226,0.159814646,0.015832958,1.637025818,0.191746677,0.302856675,0.302856675
-61.55998424,0.035151625,7531343854,1.09E-05,14617962915,6.61E-06,1.97949E+11,1.28E-05,9.04E-06,1.72770206,0.11648541,0.020992961,0.666921214,0.175089702,0.197793445,0.197793445
-59.72193664,0.041605409,9431983837,8.07E-06,38145940243,8.36E-06,2.05178E+11,1.36E-05,1.38E-06,0.467537639,0.122707583,0.019243092,0.758315563,0.217352923,0.155462459,0.217352923
-34.91391305,0.053207555,20801038840,1.01E-05,5091871243,1.26E-05,2.04041E+11,1.13E-05,1.84E-05,2.102221414,0.177893775,0.013964123,0.627452949,0.234184459,0.245662936,0.245662936
-68.76268752,0.028798731,3713928459,1.13E-05,21233886322,5.66E-06,1.98768E+11,1.26E-05,5.79E-06,0.164756057,0.14550127,0.023210132,1.475684555,0.202843468,0.257981531,0.257981531
-78.41687072,0.059611328,6186770590,1.29E-05,25158223630,6.96E-06,2.00792E+11,1.18E-05,1.50E-05,1.27277115,0.190341049,0.024561685,0.519722064,0.283004759,0.32972745,0.32972745
-25.29077195,0.033796169,12005187083,9.69E-06,8235647965,9.04E-06,1.95753E+11,1.22E-05,4.78E-06,0.272438525,0.132943966,0.012670298,1.766450236,0.168271802,0.200500926,0.200500926
-46.22598937,0.046602741,4649501398,1.49E-05,15835272707,1.17E-05,2.09677E+11,1.31E-05,2.00E-06,0.109334873,0.110174909,0.016840457,0.85069339,0.179528905,0.249259255,0.249259255
-50.06765554,0.02149069,15326458752,7.66E-06,45665334949,4.25E-06,1.94403E+11,1.09E-05,6.36E-05,3.17184511,0.166064423,0.020390931,1.067659313,0.17517561,0.191335211,0.191335211
-53.06470549,0.047383748,7860248474,1.19E-05,5945486417,8.63E-06,1.9673E+11,1.32E-05,4.88E-05,0.132275302,0.165460409,0.024162111,0.684899153,0.279584018,0.275112211,0.279584018
-43.14393843,0.023282542,8972544722,1.06E-05,18145748899,7.11E-06,2.01691E+11,1.08E-05,1.55E-06,4.270356545,0.108019845,0.013113474,1.5775179,0.087313241,0.184044735,0.184044735
-26.51164208,0.058282976,3653917352,1.39E-05,32671833205,4.41E-06,1.93114E+11,1.19E-05,6.50E-06,1.516374326,0.135494905,0.015633937,0.836854209,0.181656135,0.273575387,0.273575387
-77.27934219,0.032072379,20453697307,8.59E-06,11353638687,1.13E-05,2.0784E+11,1.20E-05,2.06E-05,0.372464269,0.191330244,0.02164264,1.305022079,0.256396312,0.266452332,0.266452332
-71.87678237,0.052030351,12202338990,7.18E-06,13582523347,1.00E-05,1.92363E+11,1.14E-05,5.55E-06,2.431990149,0.148023122,0.019641835,0.926185002,0.214723702,0.17515729,0.214723702
-31.94890611,0.027225917,6291836530,1.44E-05,53354653402,7.96E-06,2.07325E+11,1.25E-05,1.75E-05,0.232502867,0.178863039,0.017487751,1.188493505,0.19574693,0.365521212,0.365521212
-37.7065756,0.042537564,16103423804,9.16E-06,29329342382,5.25E-06,1.9873E+11,1.37E-05,7.43E-05,0.583858305,0.153017786,0.015171399,0.559670975,0.258007026,0.186597306,0.258007026
-58.46719244,0.017030022,4887571667,1.24E-05,7048113955,1.27E-05,2.03457E+11,1.04E-05,2.34E-06,0.968577829,0.120572644,0.021959179,1.945455602,0.062617885,0.239632567,0.239632567
-64.0698592,0.056916572,19102090931,1.45E-05,22852453407,1.13E-05,1.90919E+11,1.10E-05,3.43E-06,0.310049761,0.114343598,0.024780023,1.017679549,0.153476889,0.288605745,0.288605745
-39.60342258,0.036325487,4447232347,7.78E-06,5486668719,4.77E-06,2.05646E+11,1.29E-05,1.09E-05,1.426507536,0.159246784,0.012090118,0.902400065,0.233487052,0.177341378,0.233487052
-30.03693728,0.043204848,14234724932,1.25E-05,10479257887,6.49E-06,1.99549E+11,1.39E-05,8.17E-05,3.554994715,0.185134761,0.016247483,1.739510579,0.242126654,0.354413894,0.354413894
-66.28826471,0.024723144,5631745372,9.81E-06,41151824924,9.55E-06,2.0451E+11,1.02E-05,2.59E-06,0.124428065,0.141751351,0.020622063,0.522295581,0.167157117,0.195330655,0.195330655
-75.38227929,0.03836137,3066804042,1.05E-05,49259994383,1.21E-05,1.95284E+11,1.33E-05,3.39E-05,0.806320275,0.197602015,0.018618876,1.48440428,0.278965143,0.336227622,0.336227622
-20.90827571,0.018473329,22380170621,1.12E-05,17102563933,6.18E-06,2.0001E+11,1.07E-05,1.07E-06,0.549223009,0.129223182,0.018105266,0.616800066,0.115642978,0.203795918,0.203795918
-48.73221423,0.050666649,6708420235,8.44E-06,8873522176,7.90E-06,1.93935E+11,1.16E-05,8.03E-06,0.193542691,0.101790848,0.014150425,1.282618552,0.150609073,0.145743524,0.150609073
-54.97600064,0.031481728,9980178642,1.32E-05,27073864858,1.04E-05,2.08896E+11,1.24E-05,2.53E-05,2.287850769,0.171689456,0.022573122,0.721671477,0.207416171,0.336014401,0.336014401
-55.45244925,0.055603297,7221339999,7.87E-06,35707193506,1.30E-05,2.06508E+11,1.20E-05,9.89E-05,0.172445462,0.11179393,0.01487881,1.732486091,0.174889346,0.160166379,0.174889346
-48.34440012,0.035012126,10742993428,1.46E-05,12644012211,5.33E-06,1.91312E+11,1.19E-05,3.11E-06,2.007433537,0.167630801,0.021895595,0.531571078,0.201227794,0.331033058,0.331033058
-20.37404159,0.044705618,3246976350,9.85E-06,6450715301,8.18E-06,2.02711E+11,1.09E-05,4.16E-06,0.707489933,0.188855884,0.019350436,1.002640528,0.218848273,0.269543628,0.269543628
-75.82948109,0.026223827,23695562873,1.26E-05,20061481606,1.01E-05,1.97594E+11,1.32E-05,1.31E-05,0.489355576,0.131413788,0.017424565,0.908542811,0.174350332,0.258456416,0.258456416
-66.64769614,0.039686143,13674004195,1.12E-05,31516664574,1.16E-05,2.02122E+11,1.03E-05,8.68E-06,3.122985245,0.176301632,0.015316052,1.2878301,0.168060647,0.313986362,0.313986362
-29.53210866,0.019798188,5409598733,1.04E-05,7423629245,4.49E-06,1.96927E+11,1.37E-05,2.75E-05,0.110997413,0.14385801,0.021502784,0.709069028,0.222777687,0.201978007,0.222777687
-39.18643452,0.049177722,17459076160,1.32E-05,14419456076,7.34E-06,2.08347E+11,1.26E-05,3.67E-05,0.276582749,0.124262781,0.023845419,1.506648575,0.178924758,0.27784796,0.27784796
-64.63430438,0.029992886,4064945804,8.40E-06,55519577666,8.70E-06,1.9323E+11,1.14E-05,1.16E-06,1.253158028,0.155101178,0.012974012,0.61263508,0.198263613,0.186182606,0.198263613
-58.98770081,0.046061077,14929589071,1.05E-05,10040129616,1.03E-05,2.01146E+11,1.02E-05,6.03E-06,0.664267454,0.161372942,0.014265263,0.824496093,0.182562827,0.250903412,0.250903412
-37.33352436,0.021959785,4531409470,1.18E-05,38692808239,7.68E-06,1.9603E+11,1.38E-05,1.90E-05,1.085322363,0.117991063,0.022916174,1.313891638,0.147775496,0.226755722,0.226755722
-31.37084112,0.059771261,11502100337,8.50E-06,21736013610,6.10E-06,2.09947E+11,1.29E-05,4.53E-05,2.725127724,0.137629017,0.018732526,0.682126173,0.228502416,0.169970445,0.228502416
-72.30945017,0.033560577,5930631754,1.38E-05,5121393716,1.19E-05,1.94752E+11,1.10E-05,1.43E-06,0.26452275,0.182530672,0.018447919,1.605550186,0.178102001,0.380594288,0.380594288
-77.68260449,0.053342897,3811866909,1.45E-05,8040782851,9.47E-06,2.0553E+11,1.24E-05,6.12E-05,1.701177966,0.125184749,0.016337028,0.568063834,0.190805637,0.26575074,0.26575074
-26.02134746,0.028538549,21339066761,7.22E-06,25029209589,6.28E-06,1.90413E+11,1.15E-05,1.94E-06,0.424265788,0.195084877,0.020888839,1.932298357,0.230642966,0.214995782,0.230642966
-42.68289061,0.041038811,8618299095,1.24E-05,44098838480,4.69E-06,2.04314E+11,1.07E-05,4.57E-06,0.15067214,0.173902518,0.024868377,0.929938441,0.209007304,0.307927231,0.307927231
-53.61438779,0.015531355,9837309386,9.25E-06,15620272243,1.11E-05,1.99118E+11,1.33E-05,1.45E-05,4.790784553,0.105522166,0.012356499,1.16775137,0.125416472,0.155871386,0.155871386
-50.51405447,0.043094335,5087113939,1.33E-05,18596776886,6.68E-06,1.92095E+11,1.06E-05,2.14E-05,0.122513388,0.100257642,0.015946988,0.630015531,0.13078458,0.194841448,0.194841448
-45.69095595,0.016576034,16769668059,8.03E-06,5972506469,9.31E-06,2.06977E+11,1.35E-05,6.79E-06,3.608667621,0.170207367,0.021335202,1.449947011,0.213812185,0.217588056,0.217588056
-24.90215853,0.051882778,6441173067,1.13E-05,11735565493,1.09E-05,1.98374E+11,1.23E-05,1.60E-06,1.448058248,0.199171516,0.023665043,0.769696208,0.276848616,0.319228558,0.319228558
-78.89251646,0.027473869,12498339716,1.00E-05,33181860923,5.09E-06,2.03179E+11,1.16E-05,5.08E-05,0.305275913,0.130839223,0.013617742,1.199639758,0.158589506,0.20108835,0.20108835
-69.32610452,0.058110555,19647676152,9.73E-06,51589149969,7.52E-06,1.96458E+11,1.28E-05,2.26E-06,2.394597104,0.186640297,0.014654497,0.847239373,0.292504253,0.263958729,0.292504253
-34.49589323,0.032295482,3508029304,1.30E-05,13382436458,1.07E-05,2.01341E+11,1.12E-05,7.11E-05,0.184834953,0.143309529,0.022469005,1.086597332,0.162187593,0.28302283,0.28302283
-36.09706165,0.047916014,8762717892,7.74E-06,6872776492,1.23E-05,1.9276E+11,1.01E-05,1.70E-05,0.524517659,0.112703366,0.01993664,0.512031084,0.14857248,0.130473034,0.14857248
-60.08033989,0.022804049,7672638360,1.49E-05,29213400925,5.93E-06,2.07565E+11,1.39E-05,5.34E-06,0.843933646,0.157651566,0.017187456,1.778435265,0.152449312,0.361624152,0.361624152
-61.99162029,0.050439474,10224991369,1.21E-05,5511590552,4.05E-06,1.95561E+11,1.27E-05,2.67E-06,0.366707158,0.151374453,0.01654862,1.111604098,0.223212355,0.277601802,0.277601802
-41.68535221,0.031650066,6869371309,9.37E-06,23420526031,1.17E-05,2.00366E+11,1.13E-05,8.47E-05,1.539376591,0.118980429,0.020328101,0.987819414,0.142724852,0.184724428,0.184724428
-28.89254162,0.038838527,23311962217,1.41E-05,41794329651,8.83E-06,1.94282E+11,1.05E-05,1.13E-05,4.335094102,0.14953166,0.024269454,1.900295985,0.111165575,0.320253808,0.320253808
-67.42902687,0.017939738,3192859067,7.35E-06,10831745594,6.90E-06,2.09165E+11,1.36E-05,3.58E-06,0.130231959,0.180418117,0.012606276,0.571662409,0.29051502,0.176546787,0.29051502
-73.30401355,0.043662908,5498622535,8.88E-06,16850582685,5.45E-06,1.91195E+11,1.10E-05,2.46E-05,1.013821297,0.137061403,0.013646999,1.612817732,0.164109908,0.202537564,0.202537564
-22.99017495,0.024170456,13905764294,1.37E-05,47630095933,1.25E-05,2.05999E+11,1.31E-05,7.73E-06,0.557561222,0.192949385,0.023071034,0.671439053,0.226065676,0.3716296,0.3716296
-47.58778818,0.056669956,4270875371,1.09E-05,26966903407,9.67E-06,1.99899E+11,1.21E-05,1.03E-06,0.222028832,0.163930304,0.018925571,1.393398867,0.238801358,0.282833999,0.282833999
-56.11673597,0.036474384,18353661500,1.17E-05,8652753131,8.30E-06,2.04782E+11,1.18E-05,3.25E-05,2.545615233,0.106534753,0.01779147,0.785700103,0.137578854,0.199245824,0.199245824
-57.47058969,0.045395716,11841019076,1.48E-05,58519470185,7.08E-06,1.98525E+11,1.13E-05,7.19E-06,0.200499754,0.146359692,0.02072297,1.343816674,0.177339951,0.335139421,0.335139421
-46.3559857,0.025513174,6106351875,7.55E-06,13780100749,8.93E-06,2.03642E+11,1.27E-05,2.28E-05,2.204020695,0.177242334,0.016147355,0.808100953,0.244287621,0.198630676,0.244287621
-22.11387603,0.054888523,15499816092,1.28E-05,7803417000,1.19E-05,1.92256E+11,1.35E-05,5.38E-05,0.877679023,0.154650278,0.012192216,1.572434179,0.219680169,0.314380039,0.314380039
-74.06077893,0.035709089,4703718365,9.54E-06,30055333109,4.15E-06,2.07451E+11,1.04E-05,1.71E-06,0.503433322,0.122247861,0.024677116,0.698071848,0.152699305,0.182779974,0.182779974
-68.6583264,0.049888382,8168076032,1.02E-05,19143080536,8.48E-06,1.92928E+11,1.30E-05,6.83E-05,3.863086743,0.167105132,0.022675719,1.971759881,0.236080833,0.297703451,0.297703451
-27.55126165,0.029302784,9322490566,1.15E-05,6776680319,9.77E-06,2.08046E+11,1.09E-05,2.15E-06,0.114735497,0.109707293,0.014048612,0.555438055,0.135213166,0.1707116,0.1707116
-40.91873016,0.038989173,3765121255,8.20E-06,12090821641,1.27E-05,1.96603E+11,1.18E-05,5.14E-06,0.323113192,0.133794925,0.018205877,1.140933797,0.187577616,0.17958697,0.187577616
-62.87319824,0.020512967,21079363758,1.35E-05,37614076075,5.56E-06,2.01799E+11,1.22E-05,1.62E-05,1.371921958,0.189672989,0.018517462,0.949486905,0.167093164,0.370500399,0.370500399
-60.96120929,0.059059186,3370113548,1.16E-05,14860046897,4.92E-06,1.93828E+11,1.34E-05,7.65E-05,0.604738013,0.195901988,0.021746338,0.544391941,0.334726608,0.295851237,0.334726608
-35.33023262,0.034249264,24590281793,1.08E-05,46242999181,1.08E-05,2.09023E+11,1.06E-05,2.43E-06,0.933030982,0.12756588,0.015529455,1.695521935,0.118314176,0.228867795,0.228867795
-33.15393422,0.046753883,7432183766,1.36E-05,23746140327,9.13E-06,1.95078E+11,1.17E-05,3.23E-06,2.647700391,0.103435523,0.013212805,0.891045798,0.128441073,0.223488286,0.223488286
-70.55516757,0.021240842,11058460007,8.82E-06,8413853814,6.57E-06,2.00196E+11,1.23E-05,1.03E-05,0.213130869,0.173376856,0.024063582,1.024821244,0.234336474,0.230540159,0.234336474
-79.64906055,0.040350131,17240474517,7.42E-06,5355711044,5.76E-06,1.99422E+11,1.12E-05,8.41E-06,1.648090346,0.115976137,0.022058217,0.724438425,0.170186768,0.140360101,0.170186768
-24.02516536,0.016243426,4014443126,1.41E-05,20634078630,1.22E-05,2.04617E+11,1.29E-05,2.65E-05,0.343469894,0.160922048,0.015071583,1.257449198,0.136849522,0.328407879,0.328407879
-44.45890268,0.054061833,12956289266,9.42E-06,40549108832,1.05E-05,1.90734E+11,1.39E-05,3.54E-05,0.137823917,0.183471379,0.017591947,0.599452406,0.331084939,0.227557299,0.331084939
-51.86724344,0.027845747,5125180292,1.21E-05,9557186587,7.42E-06,2.05851E+11,1.00E-05,1.11E-06,4.106702504,0.140130693,0.019538448,1.536305026,0.09494717,0.263779356,0.263779356
-52.50223285,0.052577,21904106415,8.33E-06,27791333666,1.21E-05,2.02861E+11,1.38E-05,2.79E-06,0.105322332,0.140710197,0.023314612,0.964252351,0.266166044,0.183550802,0.266166044
-43.67299432,0.026756342,3000324087,1.31E-05,7206871050,6.20E-06,1.98056E+11,1.01E-05,8.77E-05,3.285273912,0.185601933,0.013860427,1.13538369,0.120436281,0.321756466,0.321756466
-26.67059604,0.04238093,10181948332,1.03E-05,12696291873,7.86E-06,2.06671E+11,1.11E-05,1.17E-05,1.166728409,0.158395428,0.018030289,0.582654597,0.19936641,0.222322575,0.222322575
